email_idx,latency_ms,label
1506,39.1017,0
1507,39.6277,0
1508,41.6966,1
1509,42.5046,0
1510,41.1338,0
1511,38.5087,1
1512,39.0962,1
1513,38.6122,1
1514,42.7891,1
1515,39.235,0
1516,40.0344,1
1517,40.7888,0
1518,40.8196,1
1519,44.9827,0
1520,41.9169,0
1521,42.0057,0
1522,38.7593,0
1523,44.3475,0
1524,43.405,0
1525,40.8151,0
1526,39.6181,0
1527,40.1142,0
1528,37.7425,0
1529,38.6066,0
1530,38.916,0
1531,39.7708,0
1532,38.6611,1
1533,41.0179,0
1534,41.8787,1
1535,39.1843,0
1536,40.5963,0
1537,39.8049,1
1538,38.7997,1
1539,39.6493,0
1540,40.997,0
1541,39.3315,0
1542,41.3803,1
1543,39.6176,0
1544,40.5914,0
1545,41.7534,0
1546,41.7589,0
1547,40.8038,0
1548,47.8264,0
1549,43.9191,0
1550,43.6292,1
1551,44.8607,0
1552,43.7557,0
1553,42.7442,0
1554,42.0362,0
1555,40.5624,0
1556,40.1438,0
1557,39.9948,0
1558,39.2707,0
1559,39.3541,0
1560,39.4232,0
1561,41.2563,0
1562,38.2968,0
1563,39.1451,0
1564,42.8181,0
1565,40.7227,0
1566,41.603,0
1567,41.4606,0
1568,41.7367,0
1569,42.73,0
1570,42.0912,1
1571,60.174,0
1572,48.7978,0
1573,44.4025,1
1574,39.8538,0
1575,41.0472,0
1576,39.4531,0
1577,42.5864,1
1578,41.089,0
1579,40.6952,0
1580,42.4761,0
1581,43.2563,0
1582,40.7842,0
1583,42.7493,0
1584,44.3729,0
1585,40.7835,0
1586,41.5765,1
1587,40.8012,0
1588,43.7181,1
1589,41.1267,0
1590,40.2871,0
1591,42.2953,0
1592,43.6003,0
1593,41.0384,0
1594,43.7752,0
1595,40.9957,0
1596,40.7511,0
1597,40.5233,0
1598,40.1019,0
1599,41.643,0
1600,41.8869,0
1601,41.3082,0
1602,38.9333,1
1603,38.5761,1
1604,41.5827,1
1605,41.2265,1
1606,38.9464,0
1607,40.5618,1
1608,42.719,1
1609,39.9646,0
1610,42.721,1
1611,38.5527,1
1612,37.8013,0
1613,39.1153,1
1614,43.4871,1
1615,39.267,0
1616,40.8558,0
1617,41.8889,1
1618,45.1529,0
1619,41.8036,0
1620,42.5893,0
1621,38.795,0
1622,37.9896,0
1623,38.5828,0
1624,43.138,0
1625,43.8932,0
1626,42.5442,0
1627,39.2216,0
1628,42.5249,0
1629,39.6225,0
1630,40.2702,0
1631,39.9865,1
1632,38.9136,0
1633,40.6434,0
1634,38.4191,0
1635,38.2295,1
1636,38.8973,0
1637,43.7309,0
1638,38.002,0
1639,40.1719,0
1640,41.5442,0
1641,40.8118,0
1642,45.9393,1
1643,39.3757,0
1644,38.4786,0
1645,41.5724,0
1646,38.7958,0
1647,38.2743,0
1648,40.5775,0
1649,39.4502,1
1650,40.5075,0
1651,38.2202,0
1652,38.4128,0
1653,40.9949,0
1654,38.4854,0
1655,38.0736,0
1656,39.4037,0
1657,38.987,1
1658,41.7153,0
1659,42.4253,0
1660,39.1729,1
1661,37.7127,1
1662,39.4043,0
1663,38.7843,0
1664,39.9081,1
1665,37.7087,1
1666,47.396,0
1667,44.0755,0
1668,39.7702,1
1669,38.836,0
1670,38.8078,0
1671,38.6824,0
1672,39.6106,1
1673,38.7919,0
1674,41.6717,0
1675,37.4851,0
1676,40.5664,0
1677,41.3301,1
1678,39.2928,0
1679,40.1928,0
1680,44.0746,0
1681,42.6944,0
1682,41.2543,0
1683,41.464,1
1684,40.0804,0
1685,41.7431,0
1686,39.4496,0
1687,39.899,0
1688,39.5126,0
1689,40.6136,0
1690,42.1505,1
1691,38.9051,1
1692,38.0676,0
1693,39.1084,0
1694,40.5406,0
1695,37.1718,0
1696,40.1545,1
1697,43.0344,0
1698,41.627,0
1699,38.6631,0
1700,39.2203,1
1701,41.4094,0
1702,38.0037,0
1703,40.1064,1
1704,40.1406,1
1705,40.6461,0
1706,39.5941,1
1707,40.1462,0
1708,38.8569,0
1709,41.7014,0
1710,40.6669,1
1711,42.4332,0
1712,70.0197,0
1713,52.815,0
1714,44.0956,0
1715,43.6332,1
1716,37.0564,0
1717,39.3166,0
1718,41.7954,1
1719,40.0854,1
1720,42.781,0
1721,40.0085,0
1722,39.7102,0
1723,39.9018,0
1724,43.408,0
1725,42.2311,0
1726,38.8403,0
1727,39.9977,0
1728,38.7132,0
1729,39.841,0
1730,42.4792,0
1731,40.3433,0
1732,40.5351,0
1733,41.9117,0
1734,44.8396,0
1735,41.2613,0
1736,40.2502,0
1737,44.0711,0
1738,39.4817,0
1739,39.4255,0
1740,39.4719,0
1741,39.9589,0
1742,39.1957,1
1743,40.6951,1
1744,39.6964,1
1745,37.9658,0
1746,39.9978,0
1747,41.6764,1
1748,40.296,0
1749,40.0285,0
1750,40.1752,1
1751,38.6277,0
1752,39.3319,0
1753,39.9559,0
1754,39.2766,1
1755,47.5659,0
1756,44.8285,0
1757,41.0865,1
1758,39.7448,0
1759,39.3382,0
1760,41.812,0
1761,51.251,0
1762,45.6839,1
1763,44.9492,1
1764,40.6151,0
1765,41.0253,0
1766,42.1413,1
1767,45.8603,1
1768,44.7063,0
1769,42.4635,0
1770,39.1621,1
1771,41.6317,0
1772,42.1474,0
1773,41.7125,0
1774,43.202,0
1775,42.4332,1
1776,45.5608,0
1777,48.043,0
1778,53.6577,0
1779,47.4709,0
1780,47.0001,0
1781,47.1903,0
1782,47.0572,0
1783,55.2822,1
1784,46.2678,0
1785,42.8913,1
1786,42.8552,0
1787,39.2334,0
1788,40.1467,0
1789,43.262,0
1790,39.9778,0
1791,41.4118,0
1792,40.2313,0
1793,39.2613,0
1794,41.5042,0
1795,41.5145,0
1796,39.7007,0
1797,42.1678,0
1798,42.0239,1
1799,38.9999,0
1800,39.249,0
1801,39.5282,0
1802,38.8869,0
1803,38.9884,0
1804,41.5166,0
1805,39.1868,0
1806,42.412,0
1807,44.2114,0
1808,42.1132,1
1809,37.8949,0
1810,38.1094,0
1811,41.631,1
1812,37.798,0
1813,40.0226,0
1814,40.2459,0
1815,38.3328,1
1816,40.523,1
1817,38.0046,0
1818,39.4968,0
1819,39.3074,0
1820,41.367,0
1821,39.8788,0
1822,40.4192,1
1823,39.2221,0
1824,38.8885,1
1825,37.9701,1
1826,41.3456,0
1827,39.9368,1
1828,38.1383,0
1829,38.2277,0
1830,38.3693,0
1831,39.5975,0
1832,42.6108,0
1833,39.8525,0
1834,40.8355,0
1835,39.3022,1
1836,38.6506,0
1837,37.5959,0
1838,39.9341,0
1839,40.8138,0
1840,42.3872,1
1841,41.6791,0
1842,38.3867,0
1843,37.6388,0
1844,39.7438,0
1845,39.1378,0
1846,40.9601,0
1847,38.7813,1
1848,40.6589,0
1849,37.7764,0
1850,40.0891,1
1851,38.7746,0
1852,38.814,1
1853,38.8443,0
1854,37.9319,0
1855,39.9824,0
1856,45.1267,0
1857,39.5488,1
1858,40.1818,0
1859,39.0227,0
1860,40.2382,0
1861,40.0815,0
1862,40.8,0
1863,39.9265,0
1864,38.4318,1
1865,39.1609,0
1866,41.117,0
1867,38.4047,1
1868,39.8334,0
1869,37.6167,0
1870,40.4472,0
1871,37.6049,1
1872,37.9494,1
1873,41.7364,0
1874,38.631,0
1875,37.5602,0
1876,38.7902,1
1877,37.9916,0
1878,37.5938,0
1879,38.7395,0
1880,39.1607,0
1881,42.8415,0
1882,39.849,1
1883,37.7025,0
1884,37.2471,0
1885,40.1201,1
1886,40.2782,0
1887,41.7886,0
1888,37.1617,0
1889,37.0928,1
1890,39.5502,0
1891,38.1133,1
1892,38.2243,0
1893,39.744,0
1894,39.4337,0
1895,42.7076,0
1896,41.5261,1
1897,41.8121,0
1898,40.7078,0
1899,38.096,0
1900,39.1001,0
1901,37.8612,0
1902,38.138,0
1903,37.9773,0
1904,39.3545,1
1905,40.92,1
1906,47.4199,0
1907,47.1345,0
1908,41.9503,0
1909,39.0443,0
1910,40.1202,1
1911,40.6616,0
1912,44.1007,0
1913,41.2461,0
1914,38.4899,0
1915,40.083,0
1916,39.9937,0
1917,40.6463,0
1918,38.3777,0
1919,38.013,0
1920,39.5921,1
1921,38.3113,0
1922,38.5368,0
1923,38.7732,0
1924,37.7775,0
1925,40.1594,0
1926,40.4858,0
1927,39.2273,0
1928,39.5176,0
1929,39.9405,0
1930,42.6762,1
1931,41.7423,1
1932,40.2356,0
1933,39.7588,0
1934,37.846,0
1935,40.3342,0
1936,40.0321,0
1937,38.4981,0
1938,40.1978,0
1939,39.9334,0
1940,37.8242,0
1941,39.0369,1
1942,40.4854,0
1943,39.6803,0
1944,38.28,0
1945,40.5343,0
1946,38.6887,0
1947,38.2773,0
1948,40.489,1
1949,38.488,0
1950,39.4837,0
1951,40.7389,0
1952,40.7859,0
1953,41.9797,0
1954,41.4384,0
1955,44.1517,0
1956,40.5141,0
1957,37.3405,1
1958,39.7832,0
1959,38.9877,0
1960,39.8343,0
1961,38.2249,0
1962,38.6457,0
1963,40.0902,0
1964,40.7125,0
1965,39.1952,0
1966,39.6107,0
1967,37.97,0
1968,39.1805,0
1969,38.9851,1
1970,40.2623,1
1971,39.0253,0
1972,36.9964,0
1973,84.2398,0
1974,49.7128,0
1975,39.6684,0
1976,39.0155,0
1977,37.7961,1
1978,45.2344,0
1979,40.9746,0
1980,37.4288,0
1981,37.1528,0
1982,37.8374,0
1983,38.9352,0
1984,40.6252,0
1985,42.77,1
1986,38.3469,0
1987,39.5348,0
1988,39.4819,1
1989,39.8623,0
1990,40.6971,0
1991,39.3694,0
1992,38.9793,1
1993,39.7088,0
1994,39.243,0
1995,38.2225,0
1996,37.7721,1
1997,38.0402,0
1998,39.5134,0
1999,38.4942,0
2000,43.5234,0
2001,41.6943,1
2002,49.4348,0
2003,44.406,1
2004,43.4608,0
2005,40.2177,0
2006,40.4187,0
2007,40.7442,0
2008,40.1125,0
2009,40.5747,0
2010,40.5401,0
2011,39.7218,0
2012,41.5745,0
2013,40.6077,1
2014,41.0506,0
2015,41.4131,0
2016,42.6336,0
2017,42.8135,1
2018,40.6652,0
2019,44.2105,0
2020,42.1168,0
2021,42.6624,0
2022,42.0317,0
2023,45.249,0
2024,42.9458,0
2025,43.5151,0
2026,44.5591,0
2027,45.4561,0
2028,43.7702,0
2029,42.0376,0
2030,42.2125,0
2031,38.9724,1
2032,38.3242,0
2033,40.7022,0
2034,39.1251,0
2035,40.9514,0
2036,42.3487,0
2037,40.7618,0
2038,38.8469,0
2039,38.1955,0
2040,40.2368,0
2041,40.3746,0
2042,39.1466,0
2043,42.2646,0
2044,39.954,0
2045,40.8899,1
2046,39.6941,0
2047,38.0826,0
2048,41.0736,0
2049,43.8342,0
2050,41.4488,0
2051,41.9275,1
2052,39.1165,0
2053,39.317,0
2054,40.3137,0
2055,38.1367,0
2056,41.093,0
2057,39.7467,0
2058,42.0527,0
2059,42.3087,1
2060,39.6863,0
2061,40.8758,0
2062,40.6105,0
2063,38.1081,0
2064,39.5409,0
2065,43.9134,0
2066,40.3558,0
2067,39.4538,1
2068,38.7927,0
2069,39.4948,1
2070,39.3125,0
2071,38.9054,0
2072,39.2208,0
2073,39.67,0
2074,42.8776,1
2075,42.9793,0
2076,38.058,0
2077,39.7995,0
2078,40.3581,0
2079,41.1389,0
2080,41.0204,0
2081,39.569,0
2082,38.5967,1
2083,38.8439,0
2084,40.1839,0
2085,41.2232,1
2086,40.3872,1
2087,40.1667,0
2088,40.1941,0
2089,40.875,0
2090,39.9663,1
2091,39.8745,0
2092,40.03,1
2093,39.7902,1
2094,39.9172,1
2095,42.5975,0
2096,42.9061,0
2097,44.3541,0
2098,49.3342,0
2099,45.2276,0
2100,43.2569,0
2101,42.2457,1
2102,40.7297,0
2103,42.6064,1
2104,41.2897,1
2105,40.0566,0
2106,40.0013,1
2107,39.5797,0
2108,40.8545,1
2109,40.1321,0
2110,41.4289,0
2111,40.5776,1
2112,43.7284,0
2113,41.9876,0
2114,42.263,1
2115,41.6068,1
2116,41.4611,0
2117,41.1372,0
2118,41.5711,0
2119,39.4865,0
2120,39.3377,0
2121,41.5798,0
2122,41.889,0
2123,40.4505,0
2124,42.5431,0
2125,40.3276,0
2126,41.8605,0
2127,41.6293,0
2128,41.413,1
2129,39.5577,0
2130,39.2803,0
2131,38.9559,0
2132,40.1879,0
2133,39.9527,0
2134,39.5706,0
2135,39.9081,0
2136,39.9308,1
2137,42.764,0
2138,42.9777,0
2139,40.7228,0
2140,41.9139,0
2141,41.0417,0
2142,44.3177,0
2143,42.9263,0
2144,41.7988,1
2145,50.2096,0
2146,43.6918,0
2147,46.5977,0
2148,41.4582,0
2149,41.2985,0
2150,42.4344,0
2151,41.1621,0
2152,41.7791,0
2153,41.5299,0
2154,41.4309,0
2155,40.9838,1
2156,41.3111,0
2157,41.7514,0
2158,40.3591,1
2159,42.3469,0
2160,41.4962,0
2161,42.6955,1
2162,42.6359,1
2163,41.9613,1
2164,46.7627,0
2165,45.4567,0
2166,45.4198,0
2167,44.7502,0
2168,46.7041,1
2169,42.6566,0
2170,42.6945,0
2171,41.3569,0
2172,40.7588,0
2173,43.2328,0
2174,41.1559,0
2175,41.147,0
2176,42.7546,1
2177,42.3397,0
2178,39.4101,1
2179,40.7567,1
2180,40.3313,1
2181,38.9675,0
2182,40.6585,0
2183,40.5965,0
2184,39.217,0
2185,39.5804,1
2186,40.7263,0
2187,39.1059,0
2188,38.6498,0
2189,40.5614,0
2190,42.1953,1
2191,41.4087,1
2192,42.8604,0
2193,41.2652,0
2194,39.6727,1
2195,40.7633,0
2196,38.8945,0
2197,41.0009,0
2198,39.7385,0
2199,39.9546,0
2200,39.1112,0
2201,39.3891,0
2202,41.1041,0
2203,39.6604,0
2204,39.619,0
2205,40.8597,0
2206,96.196,0
2207,49.9003,0
2208,39.2344,1
2209,39.7054,0
2210,39.1763,0
2211,38.3365,0
2212,41.6665,0
2213,40.8696,0
2214,43.6939,1
2215,40.1351,1
2216,41.4919,1
2217,41.1505,0
2218,41.9166,1
2219,41.1008,0
2220,41.6898,0
2221,39.6905,1
2222,39.6622,0
2223,40.0347,1
2224,39.1912,0
2225,40.1942,1
2226,39.6296,0
2227,41.4382,1
2228,39.2533,0
2229,39.4742,0
2230,40.8892,0
2231,40.9151,0
2232,39.825,1
2233,39.6546,1
2234,39.5943,0
2235,39.334,0
2236,39.3294,0
2237,39.2243,1
2238,43.8654,1
2239,43.638,0
2240,41.5844,0
2241,39.2759,0
2242,38.4241,1
2243,39.5003,0
2244,40.7876,0
2245,39.2454,0
2246,39.8789,1
2247,39.8934,0
2248,40.1442,0
2249,40.0132,0
2250,38.5158,0
2251,39.1134,0
2252,41.957,0
2253,40.4713,0
2254,39.6658,0
2255,39.8286,1
2256,40.1195,0
2257,39.469,0
2258,41.211,0
2259,38.6627,0
2260,38.2785,1
2261,45.2832,0
2262,45.8279,1
2263,40.3656,0
2264,43.9083,0
2265,38.7944,0
2266,39.8525,0
2267,42.535,0
2268,40.9521,0
2269,41.3848,0
2270,41.8574,0
2271,42.8399,1
2272,43.6311,0
2273,43.272,0
2274,41.4592,0
2275,39.6925,0
2276,40.9819,0
2277,41.5587,0
2278,40.6626,0
2279,41.1793,0
2280,41.3643,0
2281,38.7509,0
2282,38.7132,1
2283,40.5456,1
2284,38.9646,0
2285,38.6421,0
2286,47.4978,0
2287,43.3215,0
2288,43.0351,1
2289,41.1166,0
2290,39.2914,0
2291,40.2282,0
2292,40.1448,0
2293,39.8959,1
2294,38.4209,0
2295,39.2045,1
2296,38.6765,0
2297,40.6556,0
2298,39.6245,0
2299,41.0588,0
2300,42.171,1
2301,39.6142,0
2302,39.0295,1
2303,40.0217,0
2304,38.5633,0
2305,40.0916,0
2306,39.1354,0
2307,38.5689,0
2308,38.9819,0
2309,40.0157,0
2310,42.5314,0
2311,42.142,1
2312,43.4969,0
2313,38.716,0
2314,39.04,0
2315,38.8129,1
2316,41.0748,1
2317,41.1799,0
2318,39.6652,0
2319,39.1966,0
2320,38.5189,0
2321,39.7597,0
2322,38.9362,0
2323,39.8189,0
2324,39.6641,0
2325,40.5687,1
2326,42.1044,0
2327,43.154,0
2328,42.4893,0
2329,42.3036,0
2330,39.12,0
2331,40.5839,1
2332,41.088,0
2333,38.3787,0
2334,40.1563,0
2335,43.8641,0
2336,41.4542,0
2337,41.1758,0
2338,39.6187,1
2339,38.9088,0
2340,41.798,0
2341,40.2364,0
2342,38.7217,0
2343,38.1518,0
2344,39.4518,0
2345,39.9015,0
2346,39.16,0
2347,38.831,0
2348,39.3259,0
2349,40.105,0
2350,40.2352,0
2351,39.5121,0
2352,39.9336,0
2353,40.6916,1
2354,40.5297,1
2355,39.2343,0
2356,38.7425,0
2357,39.8656,0
2358,37.9796,0
2359,43.8687,0
2360,39.4287,0
2361,40.0273,1
2362,38.8759,0
2363,40.2565,0
2364,40.789,1
2365,40.3338,0
2366,38.7071,0
2367,40.1242,0
2368,39.2611,0
2369,38.9038,1
2370,41.6357,0
2371,38.2594,0
2372,41.8359,0
2373,39.0776,1
2374,39.1374,0
2375,40.3994,0
2376,39.1062,0
2377,39.4385,0
2378,40.9082,0
2379,39.6669,0
2380,38.645,0
2381,41.2535,1
2382,40.2201,0
2383,42.1053,0
2384,47.5067,0
2385,41.5077,0
2386,42.26,0
2387,40.7725,0
2388,40.1838,0
2389,40.2264,0
2390,40.1234,1
2391,38.8551,0
2392,40.2074,0
2393,41.3159,0
2394,39.9168,0
2395,41.4804,0
2396,39.739,0
2397,39.6614,0
2398,39.5088,0
2399,40.0813,0
2400,38.8325,0
2401,38.9137,1
2402,39.2532,1
2403,40.0201,0
2404,39.4221,0
2405,41.3336,1
2406,40.1417,1
2407,39.5537,0
2408,45.1533,0
2409,42.6732,0
2410,37.8129,1
2411,39.7678,0
2412,40.524,0
2413,40.1297,0
2414,38.8682,0
2415,39.6442,1
2416,41.0897,0
2417,42.372,1
2418,40.3993,0
2419,40.9546,0
2420,39.8431,0
2421,39.7054,0
2422,38.5449,0
2423,40.4925,0
2424,39.7553,0
2425,38.8007,1
2426,39.2671,1
2427,39.814,0
2428,39.4471,0
2429,39.0833,0
2430,39.414,0
2431,40.7064,0
2432,46.2645,0
2433,42.3984,0
2434,43.3027,0
2435,41.5033,0
2436,42.0892,0
2437,40.5562,0
2438,41.3032,0
2439,40.3055,0
2440,40.2347,1
2441,40.2278,0
2442,40.4542,0
2443,40.14,1
2444,40.6257,0
2445,39.5221,1
2446,38.8265,0
2447,38.1089,0
2448,39.3176,0
2449,39.8398,0
2450,40.2264,0
2451,39.09,1
2452,40.7692,0
2453,37.7807,1
2454,40.2292,0
2455,40.574,0
2456,43.9007,0
2457,40.7927,1
2458,39.3659,0
2459,39.046,0
2460,40.4655,0
2461,42.3091,0
2462,38.8365,1
2463,39.3088,0
2464,38.9618,0
2465,37.9976,0
2466,40.6857,0
2467,85.1618,0
2468,47.0787,0
2469,38.9486,0
2470,39.3499,0
2471,40.3686,0
2472,40.207,0
2473,39.5855,1
2474,38.7532,0
2475,39.6401,0
2476,38.7969,0
2477,41.9416,0
2478,38.6097,0
2479,47.8714,0
2480,42.0467,0
2481,39.3751,0
2482,41.0213,0
2483,45.4559,1
2484,39.2367,0
2485,40.1219,1
2486,39.4643,1
2487,38.2939,0
2488,40.0393,0
2489,40.4699,0
2490,40.5228,1
2491,41.5773,0
2492,41.2668,0
2493,41.0574,0
2494,40.2024,0
2495,40.3874,1
2496,39.7263,0
2497,39.5424,0
2498,43.2259,0
2499,41.2283,0
2500,39.9288,1
2501,39.6862,0
2502,40.2353,0
2503,47.3698,0
2504,46.1555,0
2505,45.3969,0
2506,44.6801,1
2507,38.7428,0
2508,40.6346,0
2509,44.183,0
2510,43.9923,0
2511,42.8628,0
2512,41.8302,0
2513,40.2541,0
2514,39.0677,0
2515,46.9495,1
2516,46.2705,0
2517,44.4965,0
2518,41.4576,1
2519,38.3289,0
2520,44.4796,1
2521,45.4494,0
2522,44.9812,0
2523,46.2727,0
2524,41.5842,0
2525,41.4385,1
2526,43.6518,0
2527,40.3778,0
2528,45.9354,0
2529,46.6764,0
2530,46.1558,0
2531,41.2466,0
2532,39.7556,1
2533,39.8183,0
2534,39.0141,0
2535,39.1654,0
2536,39.1585,0
2537,42.8422,0
2538,46.4386,1
2539,46.0507,0
2540,44.1408,0
2541,39.8778,0
2542,40.3598,0
2543,42.6283,1
2544,42.9615,0
2545,39.7758,0
2546,39.4028,0
2547,41.1542,0
2548,39.1553,1
2549,48.6746,0
2550,47.456,1
2551,48.3176,1
2552,41.6198,0
2553,39.695,0
2554,42.6481,0
2555,45.7002,0
2556,44.4069,1
2557,44.3994,0
2558,39.8024,0
2559,38.9433,1
2560,39.0015,0
2561,39.18,0
2562,43.5956,0
2563,46.3331,0
2564,43.8234,0
2565,42.968,0
2566,39.8767,0
2567,40.5785,0
2568,43.3799,0
2569,45.0686,0
2570,43.8703,0
2571,43.4291,0
2572,49.2448,0
2573,46.0233,0
2574,47.0691,0
2575,45.4035,0
2576,43.7326,1
2577,38.5643,0
2578,39.6979,0
2579,40.5116,0
2580,39.0717,0
2581,45.0559,0
2582,45.6811,1
2583,44.3221,0
2584,48.6205,0
2585,42.2327,0
2586,39.8594,0
2587,38.6152,1
2588,40.6286,0
2589,39.663,0
2590,39.695,0
2591,45.9366,0
2592,43.6831,0
2593,46.2862,0
2594,42.7691,0
2595,54.4015,0
2596,50.0598,0
2597,41.6822,0
2598,47.3956,0
2599,43.6285,1
2600,40.8662,0
2601,41.1768,0
2602,41.0228,0
2603,46.6545,0
2604,47.2299,0
2605,49.1993,1
2606,47.1169,0
2607,42.2427,1
2608,42.6659,0
2609,43.5083,1
2610,40.9583,0
2611,42.7627,0
2612,41.5981,1
2613,41.6752,0
2614,43.6009,0
2615,42.9397,0
2616,43.2237,1
2617,47.7868,0
2618,44.7451,0
2619,41.2289,1
2620,42.5932,0
2621,45.0433,0
2622,41.1098,1
2623,40.255,0
2624,39.1361,0
2625,41.5661,0
2626,41.8808,0
2627,41.5323,1
2628,41.4924,0
2629,42.3104,0
2630,41.3729,0
2631,41.4818,0
2632,41.1524,0
2633,42.7097,1
2634,39.7221,0
2635,41.3872,0
2636,40.9747,1
2637,40.5345,0
2638,41.23,0
2639,41.4182,0
2640,44.4756,0
2641,42.4795,0
2642,40.9354,1
2643,40.7861,0
2644,41.7373,0
2645,42.3735,0
2646,42.1459,0
2647,44.6058,1
2648,43.3134,0
2649,42.4981,0
2650,40.3086,0
2651,41.0907,0
2652,41.8418,0
2653,40.2673,0
2654,39.4309,0
2655,40.0512,0
2656,39.5246,0
2657,38.8772,1
2658,39.7867,1
2659,39.288,0
2660,39.6788,0
2661,37.8971,1
2662,38.3858,0
2663,40.1775,0
2664,45.9333,1
2665,42.7177,0
2666,39.349,1
2667,38.3833,0
2668,40.8064,0
2669,40.0912,0
2670,40.8835,0
2671,38.6797,0
2672,40.1706,0
2673,38.9511,0
2674,37.9917,1
2675,39.3609,1
2676,40.1621,1
2677,41.5455,1
2678,39.4923,0
2679,39.7387,0
2680,38.952,0
2681,40.2114,0
2682,39.5839,1
2683,39.3501,0
2684,39.2621,0
2685,39.3167,0
2686,39.4516,0
2687,39.5181,0
2688,43.7321,1
2689,41.1231,0
2690,42.6995,0
2691,40.8036,0
2692,38.556,0
2693,40.3554,0
2694,39.8973,0
2695,38.7763,0
2696,42.2542,0
2697,38.9414,1
2698,40.4876,1
2699,39.3889,1
2700,40.393,0
2701,41.0396,0
2702,45.3972,0
2703,42.0843,0
2704,40.0134,1
2705,41.5411,1
2706,41.0289,1
2707,38.1328,1
2708,40.3655,0
2709,39.8267,0
2710,38.8691,1
2711,38.4609,0
2712,43.5263,0
2713,40.3527,0
2714,39.2701,0
2715,38.5063,0
2716,40.6042,0
2717,40.3023,0
2718,39.2046,0
2719,38.8146,0
2720,38.5236,0
2721,77.0557,0
2722,48.8852,0
2723,39.7358,0
2724,41.5039,0
2725,40.5658,0
2726,41.196,1
2727,40.0024,0
2728,39.055,0
2729,38.8143,1
2730,39.6582,1
2731,38.8333,0
2732,38.891,0
2733,42.4155,0
2734,37.9652,0
2735,40.4515,0
2736,44.9604,0
2737,39.6085,0
2738,39.8743,1
2739,38.7586,0
2740,42.002,1
2741,41.6118,0
2742,38.4428,1
2743,40.6639,0
2744,38.7871,0
2745,38.7021,0
2746,38.8124,0
2747,39.3287,0
2748,39.8413,1
2749,41.6095,0
2750,40.1362,0
2751,39.4838,1
2752,39.7522,1
2753,38.5025,0
2754,41.8735,0
2755,40.7154,0
2756,42.6404,1
2757,41.4491,0
2758,39.0979,0
2759,39.6457,0
2760,46.0804,1
2761,43.9716,0
2762,40.5937,0
2763,38.6802,0
2764,41.097,1
2765,39.7595,0
2766,39.4453,0
2767,38.3709,0
2768,39.5965,0
2769,38.8462,1
2770,40.3787,0
2771,41.7016,0
2772,39.4138,0
2773,39.7641,0
2774,40.4403,1
2775,39.4347,0
2776,40.4093,0
2777,39.7074,0
2778,40.1124,0
2779,39.3652,0
2780,39.2087,1
2781,40.0057,0
2782,39.2461,0
2783,40.5782,0
2784,40.3805,0
2785,41.4839,1
2786,39.6761,0
2787,39.588,0
2788,38.4342,1
2789,39.0658,0
2790,39.0523,0
2791,39.8271,0
2792,39.6013,0
2793,39.3643,0
2794,39.3716,0
2795,40.6587,0
2796,38.6518,1
2797,39.2058,0
2798,37.7146,1
2799,41.1672,1
2800,38.7084,0
2801,38.5853,0
2802,38.358,0
2803,38.9615,0
2804,41.9173,0
2805,38.9484,0
2806,40.698,0
2807,38.7052,0
2808,38.5102,0
2809,47.4411,1
2810,43.663,0
2811,41.0731,0
2812,41.7091,1
2813,39.6584,0
2814,41.1886,0
2815,39.4644,0
2816,39.8651,0
2817,38.6625,0
2818,40.1829,0
2819,38.5263,1
2820,39.3312,0
2821,39.0557,1
2822,40.5097,0
2823,39.778,1
2824,40.1313,0
2825,37.8313,0
2826,39.6131,0
2827,39.5956,1
2828,38.1838,1
2829,39.1,1
2830,39.7049,0
2831,40.3844,0
2832,39.4043,1
2833,43.0099,0
2834,40.3554,0
2835,42.2017,0
2836,39.4884,0
2837,40.8477,0
2838,40.8284,1
2839,40.5905,0
2840,38.1962,0
2841,39.1883,0
2842,39.3698,1
2843,40.1637,0
2844,39.6849,0
2845,39.4057,1
2846,38.586,0
2847,38.8271,1
2848,39.7606,1
2849,40.1881,0
2850,40.0774,0
2851,38.3035,0
2852,38.5567,0
2853,39.9461,0
2854,38.5196,1
2855,39.0694,1
2856,41.6992,1
2857,38.6914,0
2858,47.1202,0
2859,44.4357,0
2860,38.934,0
2861,40.2379,0
2862,39.3791,0
2863,37.6458,0
2864,39.1095,0
2865,41.5007,0
2866,41.6646,0
2867,41.0556,0
2868,39.3963,0
2869,40.0799,0
2870,41.2204,0
2871,38.8721,1
2872,39.4925,0
2873,39.2713,0
2874,39.1837,0
2875,39.2992,1
2876,39.9006,0
2877,40.1555,0
2878,38.5079,1
2879,40.2851,0
2880,38.8608,1
2881,39.4974,0
2882,44.1188,0
2883,39.6443,1
2884,39.3598,0
2885,39.5657,0
2886,40.4463,0
2887,38.7591,0
2888,39.3971,0
2889,38.7819,1
2890,38.8879,0
2891,39.0798,0
2892,38.4778,1
2893,38.0049,1
2894,38.7741,0
2895,39.2756,0
2896,40.0198,0
2897,39.9016,0
2898,38.8616,0
2899,40.3668,0
2900,38.4143,0
2901,38.4982,0
2902,40.157,1
2903,38.7496,0
2904,39.0293,0
2905,38.8049,0
2906,39.1699,0
2907,45.3148,1
2908,43.7189,1
2909,39.9065,0
2910,39.3098,0
2911,39.1898,0
2912,38.5691,0
2913,39.1474,0
2914,40.6279,0
2915,39.4319,0
2916,39.0906,0
2917,39.071,0
